,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice,NridgHt,VinylSd,VinylSd.1,Stone.2,Unknown,Gd,TA,CBlock.2,PConc,Gd.2,TA.2,GLQ,TA.4,Y,Gd.6,TA.5,Attchd,Detchd,Unf.2,Y.1,New,Partial,SalePrice
79,6,0.10159745922892204,1.1125237433212625,-0.6008912727416957,1.5111681063961335,0.5516818845361487,1.029422985256331,0.030305651010536245,1,5,1,-0.21705254586787054,0.511830869888621,1.3302989271800851,-0.7686489696843887,-0.7799797676024581,197500,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,197500
80,6,0.06815879406053607,-0.5425847864890134,-0.6008912727416957,-0.1714723649380707,-0.712747650705066,-0.4850271092589163,0.7274665907654544,1,7,0,-0.2561735069222292,0.511830869888621,0.06274233738366425,-0.7686489696843887,1.2453803782031052,171000,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,171000
81,4,-0.3331051879600955,-1.1100505681382509,-0.6008912727416957,0.4469559859351437,-0.046512357472587355,0.5055777197477311,-0.38165308611737,1,6,0,1.073939168925965,-2.3262713036437828,-2.3159489651704703,2.7631455064157717,-0.7799797676024581,128950,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,128950
82,5,-0.09903453178139375,-0.7790288621761957,-0.6008912727416957,1.7095805356346232,0.6877639869836337,0.45185000020838756,-0.4239052642843347,1,6,0,-0.4517783121940225,0.511830869888621,0.40255538060568347,-0.7686489696843887,-0.7799797676024581,159000,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,159000
83,5,-0.06559586661300779,-0.7317400470387593,2.0977867603889653,1.5833180806646752,1.5411121710814042,1.4626027240422887,0.37096383748168943,2,6,0,-0.4126573511396638,0.511830869888621,0.47267553238165566,-0.7686489696843887,0.25866646101577956,178900,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,178900
84,5,-0.16591186211816566,-0.8736064924510686,0.2651024244569492,1.5936252198458953,0.5261664903272454,0.260444999349476,-0.5744286490041466,1,6,1,-0.5300202343027398,0.511830869888621,0.2946782240272647,1.5089571271188398,-0.7799797676024581,180500,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,180500
85,6,-0.19935052728655164,-0.9208953075885051,0.9699810152000323,0.9468522362243253,-0.08620297068643715,-0.06863728282900348,-0.8332232402768056,1,6,0,-0.5691411953570984,0.511830869888621,0.2731027927115809,0.43537187444066594,-0.7799797676024581,137500,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,137500
86,5,-0.2327891924549376,0.8760796676340803,0.849144685358361,2.8459426303641546,2.159151719697065,2.194642902765845,0.946649765006584,2,10,0,1.073939168925965,-2.3262713036437828,-2.3159489651704703,-0.7686489696843887,-0.7799797676024581,84900,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,84900
87,5,-0.6340531744755692,0.639635591946898,-0.6008912727416957,-0.8929721076234876,0.3163732490540393,0.011954296480011901,-0.7698449730263585,1,5,0,-1.0777136890637609,-0.9072202168775808,-1.0214230862294447,2.903614604897028,-0.7799797676024581,142125,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,142125
88,5,-0.5671758441387972,0.9233684827715167,2.0675776779285475,0.7072112502609548,0.4921459647153741,2.869597379478849,2.882327677280656,2,7,2,0.6436085973280198,0.511830869888621,-0.1584058336020943,-0.7686489696843887,-0.7799797676024581,197600,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,197600
89,6,-0.6674918396439551,-1.535649904375179,2.8228047394389937,-0.24619912400191743,-0.5227997160387848,-0.1861666693213176,0.4924388497117131,2,6,1,-1.1168346501181194,0.511830869888621,0.2191642144223715,-0.7686489696843887,-0.7799797676024581,172500,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,172500
90,5,-0.3665438531284814,1.2071013735961356,-0.6008912727416957,0.7742076549388863,-0.3073363871636003,-0.7268018471859624,-1.3508124228221237,1,4,0,1.073939168925965,-2.3262713036437828,-2.3159489651704703,0.40527135333753955,-0.7799797676024581,116500,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,116500
91,3,-0.9684398261594288,-0.7790288621761957,-0.6008912727416957,-1.0192345625934354,-0.6758920812922055,0.7775742999156581,-0.16775143414711097,1,6,0,1.073939168925965,-2.3262713036437828,-2.3159489651704703,1.8701633803563562,-0.7799797676024581,76500,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,76500
92,5,-0.5002985138020253,-1.3464946438254333,0.5067750841402919,-0.1070527450554442,0.2540022854322753,-0.03841544058812271,-0.8094563900578879,1,6,0,-0.9212298448463263,-0.9072202168775808,-0.8056687730726071,-0.7686489696843887,-0.7799797676024581,128000,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,128000
93,6,-0.46685984863363933,-0.49529597135157694,1.0505385684278132,0.717518389442175,0.5375066655312024,1.4961825487543785,0.3973714488360424,1,7,2,-0.8821088837919676,-0.9072202168775808,-0.3525847154432481,-0.7686489696843887,-0.7799797676024581,153000,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,153000
94,5,-0.5002985138020253,-1.3464946438254333,1.4130475579528274,0.37222922687129695,0.8550315712420008,0.649970966009717,-0.2681003572936522,1,7,1,-0.9212298448463263,-0.9072202168775808,-0.9998476549137609,-0.7686489696843887,1.764703492512224,132000,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,132000
95,6,-0.09903453178139375,1.2071013735961356,1.5741626644083893,1.4132502841745411,0.32204333665601786,0.17985342004046062,-0.6378069162545937,1,5,1,-0.4517783121940225,-0.9072202168775808,-0.6168837490603741,1.6193257044969698,-0.7799797676024581,178000,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,178000
96,5,-0.2996665227917095,-1.0627617530008144,3.0342683166619184,0.12228110172670614,0.3929194316807496,0.10261982320265421,2.3885053449542557,2,12,0,-0.6865040785201744,0.511830869888621,0.2731027927115809,-0.7686489696843887,-0.7799797676024581,154300,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,154300
97,6,-0.09903453178139375,0.9233684827715167,-0.6008912727416957,-0.3827687181530856,1.5609574776883293,2.7319200981592813,1.3691715466762315,2,6,1,-0.4517783121940225,0.511830869888621,0.801700859945833,-0.7686489696843887,-0.7799797676024581,190000,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,190000
98,5,-0.3665438531284814,-1.1573393832756873,-0.6008912727416957,-1.0192345625934354,1.8076062883743957,1.7782530763359323,0.6191953842126073,2,8,0,-0.7647460006288916,0.511830869888621,0.7909131442879911,-0.3472416742406196,-0.7799797676024581,135000,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,135000
99,5,-0.3331051879600955,-1.1100505681382509,0.9095628502791966,1.186493222187696,0.5006510961183419,0.23022315710859523,-0.5981954992230643,1,6,0,-0.7256250395745331,-0.9072202168775808,-0.6546407538628207,-0.7686489696843887,-0.7799797676024581,136000,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,136000
100,5,-0.3331051879600955,-1.1100505681382509,-0.6008912727416957,1.6039323590271157,1.223587265370606,2.100619393571994,0.8727084532143957,1,6,1,-0.7256250395745331,0.511830869888621,0.09510548435718989,-0.7686489696843887,0.20673414958486766,165500,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,165500
101,5,-0.39998251829686743,-1.2046281984131237,-0.6008912727416957,1.3565610186778299,0.9854435860875072,0.8044381596853298,-0.1466253450636286,1,5,0,-0.8038669616832503,-0.9072202168775808,-0.7301547634677139,1.7397277889094753,-0.7799797676024581,145000,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,145000
102,6,-0.3331051879600955,-1.1100505681382509,1.6144414410222796,-1.0192345625934354,0.6452383299687947,0.4014802631402529,-0.46351668131586415,1,6,0,-0.7256250395745331,-0.9072202168775808,-0.633065322547137,-0.7686489696843887,-0.7799797676024581,148000,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,148000
103,5,-0.3331051879600955,-1.1100505681382509,1.211653674883375,1.5575502327116246,0.6282280671628591,0.38133236831299905,-0.4793612481284759,1,6,0,-0.7256250395745331,0.511830869888621,0.5481895419865488,-0.7686489696843887,-0.7799797676024581,142000,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,142000
104,5,-0.2996665227917095,-1.0627617530008144,2.661689632983432,0.7767844397341914,0.8550315712420008,0.6365390361248812,-0.2786634018353934,1,6,2,-0.6865040785201744,0.511830869888621,0.17061949396208304,-0.7686489696843887,-0.7799797676024581,167500,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,167500
105,5,-0.3331051879600955,-1.1100505681382509,0.3154508952243123,1.3926360058121008,0.679258855580666,0.4417760527947606,-0.4318275476906406,1,6,0,-0.7256250395745331,-0.9072202168775808,-0.633065322547137,-0.7686489696843887,-0.23469049757788335,108538,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,108538
106,4,-0.4334211834652534,-1.2519170135505602,-0.6008912727416957,-1.0192345625934354,-0.3810475259893213,-0.8141093914373958,-0.08588783894861679,1,5,0,-0.842987922737609,-0.9072202168775808,-0.897364356164263,-0.7686489696843887,-0.7799797676024581,108000,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,108000
107,5,-0.5671758441387972,-1.4410722741003061,-0.6008912727416957,-0.1457045169850201,-0.29032612435766464,-0.035057458116913735,-0.8068156289224526,1,4,0,-0.9994717669550436,-0.9072202168775808,-0.6007021755736114,-0.7686489696843887,-0.7799797676024581,135000,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,135000
108,5,-0.46685984863363933,-1.2992058286879968,-0.6008912727416957,0.6505219847642435,0.015858606149176602,-0.3439918454681394,-1.0497656533825,1,5,0,-0.8821088837919676,-0.9072202168775808,-0.6708223273495836,-0.7686489696843887,-0.7799797676024581,122500,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,122500
109,5,-0.3665438531284814,-1.1573393832756873,-0.6008912727416957,0.3516149485088565,0.06121930696500493,-0.2902641259287958,-1.0075134752155352,1,5,0,-0.7647460006288916,-0.9072202168775808,-0.8919704983353421,-0.7686489696843887,-0.7799797676024581,119000,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,119000
110,5,-0.5337371789704113,1.1598125584586991,-0.6008912727416957,0.8643951227745634,0.25683732923326463,-0.05856333541537656,-0.8253009568704998,1,5,0,-0.9603508059006849,-0.9072202168775808,-0.989059939255919,-0.7686489696843887,0.5702603296012508,109000,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,109000
111,4,-1.637213129527148,0.5450579616720251,-0.6008912727416957,-1.0192345625934354,-1.1068187390425746,-0.3003380733424227,-1.015435758621841,1,4,0,0.44800379205622654,0.511830869888621,1.3302989271800851,-0.7686489696843887,-0.7799797676024581,105000,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,105000
112,5,-0.46685984863363933,1.1598125584586991,-0.6008912727416957,-1.0192345625934354,-2.7398039684123945,-0.8308993037934407,-1.432676018020618,1,5,1,-0.4126573511396638,-0.9072202168775808,-0.2015566962334618,-0.7686489696843887,-0.7799797676024581,107500,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,107500
113,5,-0.5002985138020253,0.9706572979089532,0.4463569192194563,-0.19466342809581624,0.33905359946195346,0.0388181562496837,-0.7487188839428761,1,6,0,0.44800379205622654,0.511830869888621,0.3270413710007903,-0.7686489696843887,-0.7799797676024581,144900,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,144900
114,5,-0.4334211834652534,0.8287908524966439,-0.6008912727416957,-0.38019193335778056,-0.08620297068643715,-0.46487921443166247,-1.1448330542581706,1,4,0,-0.842987922737609,-0.9072202168775808,-0.6546407538628207,-0.7686489696843887,-0.7799797676024581,129000,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,129000
115,6,-0.7009305048123411,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.15424402191017964,-0.5454707937406779,0.23364425843905406,1,6,1,-1.1559556111724782,-0.9072202168775808,-0.5359758816265601,1.1577843809156987,-0.7799797676024581,97500,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,97500
116,6,0.3691067805760097,-0.1169854502520853,-0.6008912727416957,1.701850181248708,0.2540022854322753,-0.06192131788658553,-0.827941718005935,0,4,0,0.09591514256699867,0.511830869888621,0.7909131442879911,1.8801968873907315,0.6741249524630746,144000,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,144000
117,5,-0.3331051879600955,1.1125237433212625,-0.6008912727416957,-0.8337060573314712,0.2738475920392002,0.7137726329626876,-0.2179258957203816,1,7,1,0.7609714804910958,0.511830869888621,0.7909131442879911,2.883547590828277,-0.3385551204397071,162000,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,162000
118,5,-0.3331051879600955,0.5450579616720251,-0.6008912727416957,-0.14312773218971503,0.7926606076202368,0.5760953516431195,-0.32619710227322873,1,6,0,-0.7256250395745331,-0.9072202168775808,-0.6708223273495836,1.4186555638094607,-0.7799797676024581,154000,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,154000
119,5,-0.5671758441387972,-1.4410722741003061,-0.6008912727416957,0.28719532862623,-0.15991410951215818,-0.5521867586830957,0.04086869555227743,2,6,0,0.8783343636541717,0.511830869888621,1.5676286716526064,-0.7686489696843887,-0.7799797676024581,166000,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,166000
120,5,-0.6006145093071832,0.8287908524966439,-0.6008912727416957,-0.4162669204920514,-0.18826454752205088,-0.5857665833951855,-1.2399004551338413,1,5,0,1.073939168925965,0.511830869888621,0.7909131442879911,1.4587895919469624,0.05093721529213201,134800,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,134800
121,6,-0.2327891924549376,-0.9681841227259416,2.0272989013146567,-1.0192345625934354,0.4241049134916316,0.13955763038595292,-0.6694960498798173,1,5,0,-0.6082621564114571,0.511830869888621,0.05734847955474331,-0.7686489696843887,-0.7799797676024581,160000,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,160000
122,5,-0.2996665227917095,-1.0627617530008144,-0.6008912727416957,0.49591489704593983,0.5913724977499986,0.3376785961872824,-0.5136911428891348,1,6,0,-0.6865040785201744,0.511830869888621,0.2946782240272647,-0.7686489696843887,-0.7799797676024581,148000,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,148000
123,6,-0.09903453178139375,-0.7790288621761957,2.933571375127192,-1.0192345625934354,-0.5965108548645058,-0.07871123024263041,1.239774251039902,1,7,1,-0.4517783121940225,0.511830869888621,0.0681361952125852,-0.7686489696843887,2.4398235411140785,155000,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,155000
124,5,-1.637213129527148,-1.535649904375179,-0.6008912727416957,0.47272383388819433,-0.08620297068643715,-0.46487921443166247,-1.1448330542581706,1,5,1,1.073939168925965,-2.3262713036437828,-2.3159489651704703,-0.2569401109312405,-0.7799797676024581,109500,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,109500
125,5,-1.4031424733484463,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,0.11792018298479034,-0.1559448270804368,-0.9018830297981233,1,5,1,-1.9774957933140098,0.511830869888621,-0.3741601467589319,-0.7686489696843887,-0.7799797676024581,115000,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,115000
126,5,-0.39998251829686743,-1.2046281984131237,-0.6008912727416957,-0.313195528679849,1.0790000315201531,0.915251581235226,-0.05948022759426382,1,6,0,-0.8038669616832503,0.511830869888621,0.6560666985649676,-0.7686489696843887,-0.7799797676024581,143000,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,143000
127,3,-1.8044064553690777,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.3583671755814071,-0.7872455316677239,0.6218361453480425,2,8,0,-2.4469473259663137,-0.9072202168775808,-0.27167684800943404,-0.7686489696843887,-0.7799797676024581,107400,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,107400
128,4,-0.801246500317499,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.6220262490734093,-1.0995379014901585,-1.6439369088554416,1,4,0,-1.2733184943355542,-0.9072202168775808,-1.1293002428078633,-0.7686489696843887,-0.7799797676024581,80000,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,80000
129,5,-0.9684398261594288,0.45048033139715216,2.3595988083792534,0.29492568301214517,-0.5057894532328492,-0.9081329006312471,-1.4934135241356297,1,4,2,-1.4689232996073474,-0.9072202168775808,-1.0214230862294447,-0.7686489696843887,-0.7799797676024581,119000,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,119000
130,5,-1.3362651430116743,0.8760796676340803,-0.6008912727416957,-0.4162669204920514,-0.11455340869632985,-0.49845903914375217,-0.141343822792758,1,6,0,-0.13881062375915323,0.511830869888621,0.2946782240272647,-0.7686489696843887,-0.7799797676024581,130000,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,130000
131,6,-1.0353171564962007,0.8287908524966439,-0.6008912727416957,-1.0192345625934354,-0.3952227449942677,-0.8308993037934407,-0.31299329659605224,1,6,0,-1.5471652217160647,-0.9072202168775808,-1.0214230862294447,-0.7686489696843887,-0.7799797676024581,119000,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,119000
132,5,-0.7009305048123411,1.254390188733572,-0.6008912727416957,0.9906575777445114,0.1717860152035865,-0.15930280955164577,0.6957774571402309,1,7,1,-1.1559556111724782,-0.9072202168775808,-1.0214230862294447,-0.7686489696843887,1.8166358039431358,129000,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,129000
133,5,-1.637213129527148,-0.9681841227259416,-0.6008912727416957,-0.5657204386197449,0.11792018298479034,-0.048489388001749636,-0.32883786340866406,1,6,0,-0.6082621564114571,-0.9072202168775808,-0.6168837490603741,-0.7686489696843887,-0.7799797676024581,100000,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,100000
134,2,-1.5368971340219901,-0.5898736016264499,-0.6008912727416957,-1.0192345625934354,-0.817644271341669,-0.8141093914373958,-1.4194722123434413,1,5,1,-1.9383748322596512,0.511830869888621,1.891260141387863,-0.7686489696843887,-0.7799797676024581,12789,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,12789
135,6,-1.3697038081800603,0.9706572979089532,-0.6008912727416957,-1.0192345625934354,-0.9707366365950896,-1.190203428212801,-1.7152374595121946,1,5,0,1.073939168925965,0.511830869888621,0.2946782240272647,0.29490277595940956,-0.7799797676024581,105900,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,105900
136,5,-1.8044064553690777,-1.535649904375179,-0.6008912727416957,0.7484398069858357,-0.7949639209337548,-0.3641397402953932,0.7459519187135015,2,7,0,-0.6473831174658157,-0.9072202168775808,-0.07210410833935925,-0.7686489696843887,-0.7799797676024581,139000,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,139000
137,8,-2.640373084578727,0.9233684827715167,-0.6008912727416957,-1.0192345625934354,-1.758878813270107,0.2772349117055209,2.372660778141644,3,7,0,0.9956972468172477,0.511830869888621,1.0498183200761961,-0.7686489696843887,2.0243650496667835,240000,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,240000
138,5,-1.9715997812110075,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.3583671755814071,0.17985342004046062,2.3409716445164204,2,12,0,1.073939168925965,-2.3262713036437828,-2.3159489651704703,-0.7686489696843887,-0.3125889647242512,76500,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,76500
139,4,-1.9715997812110075,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.9764067241970682,-1.1196857963174125,-0.017228049427299087,1,6,0,-0.4517783121940225,0.511830869888621,0.532007968499786,-0.7686489696843887,-0.7799797676024581,125500,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,125500
140,4,-2.8075664104206566,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.5369749350437312,0.5760953516431195,2.4307575231212204,2,11,0,-0.2561735069222292,0.511830869888621,0.704611419025256,-0.7686489696843887,-0.7799797676024581,122500,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,122500
141,6,-1.5703357991903761,0.5450579616720251,-0.6008912727416957,-0.29000446552210346,-0.6475416432823128,-0.6932220224738727,0.2653333920642776,1,6,0,-0.29529446797658787,0.511830869888621,1.0498183200761961,-0.7686489696843887,-0.7799797676024581,140750,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,140750
142,5,-0.6340531744755692,0.6869244070843344,-0.6008912727416957,1.0112718561069518,0.06121930696500493,-0.14922886213801886,0.6403214732960897,1,7,0,-1.0777136890637609,-0.9072202168775808,-0.35797857327216903,-0.7686489696843887,-0.7799797676024581,128500,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,128500
143,7,-1.5703357991903761,1.065234928183826,-0.6008912727416957,0.202161430381163,0.40142456308371743,0.2873088591191478,1.8445085510545847,1,8,1,-1.9383748322596512,-0.9072202168775808,-0.6168837490603741,-0.7686489696843887,-0.7799797676024581,209500,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,209500
144,4,-1.4700198036852181,-1.535649904375179,-0.6008912727416957,-0.5347990210760841,-0.5709954606556025,-1.039094217008397,-1.5964032084176063,1,4,0,-2.0166167543683686,-0.9072202168775808,-1.2371773993862822,0.5858744799562977,-0.7799797676024581,87000,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,87000
145,6,-1.0018784913278147,-1.535649904375179,-0.6008912727416957,0.1454721648844517,-1.016097337410918,-1.566297464988206,-0.6272438717128526,1,5,0,-1.5080442606617062,-0.9072202168775808,-1.0214230862294447,-0.7686489696843887,-0.7799797676024581,134000,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,134000
146,6,-0.9684398261594288,-1.535649904375179,-0.6008912727416957,-0.3389633766328996,-1.1181589142465318,-0.7603816718980522,-0.45823515904499357,1,6,2,-0.1779315848135119,0.511830869888621,0.7909131442879911,-0.7686489696843887,-0.7799797676024581,128000,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,128000
147,5,-0.9015624958226568,-1.535649904375179,2.420016973300089,-0.09159203628361384,-0.37254239458635346,-0.40107754747869195,0.22044045276187757,1,7,2,-1.3906813774986302,-0.9072202168775808,-1.0214230862294447,-0.7686489696843887,-0.7799797676024581,132000,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,132000
